,country,year,visitor_count,country_code,total_pop,gdp_per_capita,comm_lang,distw_km
513,Russian Federation,2000,0.0,RUS,146596557.0,6491.007133,0,7858.916
514,Russian Federation,2001,0.0,RUS,145976083.0,6850.523222,0,7858.916
515,Russian Federation,2002,0.0,RUS,145306046.0,7208.577134,0,7858.916
516,Russian Federation,2003,0.0,RUS,144648257.0,7769.677136,0,7858.916
517,Russian Federation,2004,0.0,RUS,144067054.0,8360.819356,0,7858.916
518,Russian Federation,2005,0.0,RUS,143518523.0,8927.9136,0,7858.916
519,Russian Federation,2006,0.0,RUS,143049528.0,9687.502129999999,0,7858.916
520,Russian Federation,2007,0.0,RUS,142805088.0,10532.335640000001,0,7858.916
521,Russian Federation,2008,0.0,RUS,142742350.0,11089.93982,0,7858.916
522,Russian Federation,2009,0.0,RUS,142785342.0,10219.5304,0,7858.916
523,Russian Federation,2010,0.0,RUS,142849449.0,10674.9972,0,7858.916
524,Russian Federation,2011,0.0,RUS,142960868.0,11230.399140000001,0,7858.916
525,Russian Federation,2012,0.0,RUS,143201676.0,11621.39602,0,7858.916
526,Russian Federation,2013,0.0,RUS,143506911.0,11803.71946,0,7858.916
527,Russian Federation,2014,0.0,RUS,143819666.0,11680.60393,0,7858.916
528,Russian Federation,2015,0.0,RUS,144096870.0,11325.79776,0,7858.916
529,Russian Federation,2016,0.0,RUS,144342396.0,11279.63537,0,7858.916
530,Russian Federation,2017,80134.0,RUS,144496740.0,11452.29133,0,7858.916
531,Russian Federation,2018,84525.0,RUS,144478050.0,11729.09437,0,7858.916
532,Saudi Arabia,2000,24751.0,SAU,20764312.0,18263.23008,0,6978.26
533,Saudi Arabia,2001,25113.0,SAU,21303592.0,17585.39045,0,6978.26
534,Saudi Arabia,2002,6752.0,SAU,21906308.0,16619.43466,0,6978.26
535,Saudi Arabia,2003,3476.0,SAU,22556425.0,17954.949790000002,0,6978.26
536,Saudi Arabia,2004,7287.0,SAU,23228890.0,18822.730040000002,0,6978.26
537,Saudi Arabia,2005,6993.0,SAU,23905654.0,19309.31207,0,6978.26
538,Saudi Arabia,2006,9549.0,SAU,24578301.0,19304.55023,0,6978.26
539,Saudi Arabia,2007,10555.0,SAU,25252569.0,19136.15923,0,6978.26
540,Saudi Arabia,2008,10096.0,SAU,25940770.0,19792.720380000002,0,6978.26
541,Saudi Arabia,2009,10815.0,SAU,26661492.0,18861.11,0,6978.26
542,Saudi Arabia,2010,12633.0,SAU,27425676.0,19259.58726,0,6978.26
543,Saudi Arabia,2011,17041.0,SAU,28238020.0,20575.49795,0,6978.26
544,Saudi Arabia,2012,17969.0,SAU,29086357.0,21056.34715,0,6978.26
545,Saudi Arabia,2013,19896.0,SAU,29944476.0,21005.01212,0,6978.26
546,Saudi Arabia,2014,25778.0,SAU,30776722.0,21183.46489,0,6978.26
547,Saudi Arabia,2015,16091.0,SAU,31557144.0,21507.95569,0,6978.26
548,Saudi Arabia,2016,14520.0,SAU,32275687.0,21380.452719999997,0,6978.26
549,Saudi Arabia,2017,10990.0,SAU,32938213.0,20770.93861,0,6978.26
550,Saudi Arabia,2018,11929.0,SAU,33699947.0,20775.20181,0,6978.26
551,South Africa (Rep Of),2000,0.0,ZAF,45728315.0,5838.864521,1,8844.282
552,South Africa (Rep Of),2001,0.0,ZAF,46385006.0,5911.6185159999995,1,8844.282
553,South Africa (Rep Of),2002,0.0,ZAF,47026173.0,6046.787941,1,8844.282
554,South Africa (Rep Of),2003,0.0,ZAF,47648727.0,6143.778353,1,8844.282
555,South Africa (Rep Of),2004,0.0,ZAF,48247395.0,6343.894043,1,8844.282
556,South Africa (Rep Of),2005,0.0,ZAF,48820586.0,6600.252273,1,8844.282
557,South Africa (Rep Of),2006,0.0,ZAF,49364582.0,6893.306604,1,8844.282
558,South Africa (Rep Of),2007,0.0,ZAF,49887181.0,7186.738115000001,1,8844.282
559,South Africa (Rep Of),2008,0.0,ZAF,50412129.0,7338.845792,1,8844.282
560,South Africa (Rep Of),2009,0.0,ZAF,50970818.0,7146.764256999999,1,8844.282
561,South Africa (Rep Of),2010,0.0,ZAF,51584663.0,7276.376756000001,1,8844.282
562,South Africa (Rep Of),2011,0.0,ZAF,52263516.0,7417.72807,1,8844.282
563,South Africa (Rep Of),2012,0.0,ZAF,52998213.0,7476.803175,1,8844.282
564,South Africa (Rep Of),2013,0.0,ZAF,53767396.0,7552.997235,1,8844.282
565,South Africa (Rep Of),2014,0.0,ZAF,54539571.0,7583.589509,1,8844.282
566,South Africa (Rep Of),2015,0.0,ZAF,55291225.0,7576.211369,1,8844.282
567,South Africa (Rep Of),2016,0.0,ZAF,56015473.0,7520.533231,1,8844.282
568,South Africa (Rep Of),2017,34626.0,ZAF,56717156.0,7525.2931849999995,1,8844.282
569,South Africa (Rep Of),2018,38408.0,ZAF,57779622.0,7432.868382,1,8844.282
570,South Korea,2000,354353.0,KOR,47008111.0,15104.521519999998,1,4632.103
571,South Korea,2001,359083.0,KOR,47370164.0,15667.37846,1,4632.103
572,South Korea,2002,371018.0,KOR,47644736.0,16734.84566,1,4632.103
573,South Korea,2003,261394.0,KOR,47892330.0,17136.66157,1,4632.103
574,South Korea,2004,361079.0,KOR,48082519.0,17905.22579,1,4632.103
575,South Korea,2005,364073.0,KOR,48184561.0,18568.36281,1,4632.103
576,South Korea,2006,454722.0,KOR,48438292.0,19427.18984,1,4632.103
577,South Korea,2007,464292.0,KOR,48683638.0,20385.320040000002,1,4632.103
578,South Korea,2008,423018.0,KOR,49054708.0,20803.50054,1,4632.103
579,South Korea,2009,271987.0,KOR,49307835.0,20843.1348,1,4632.103
580,South Korea,2010,360703.0,KOR,49554112.0,22086.95292,1,4632.103
581,South Korea,2011,414879.0,KOR,49936638.0,22724.70557,1,4632.103
582,South Korea,2012,445184.0,KOR,50199853.0,23123.76136,1,4632.103
583,South Korea,2013,471768.0,KOR,50428893.0,23685.40671,1,4632.103
584,South Korea,2014,536975.0,KOR,50746659.0,24323.57284,1,4632.103
585,South Korea,2015,577082.0,KOR,51014947.0,24870.7709,1,4632.103
586,South Korea,2016,566510.0,KOR,51245707.0,25484.03759,1,4632.103
587,South Korea,2017,631363.0,KOR,51466201.0,26152.030769999998,1,4632.103
588,South Korea,2018,629451.0,KOR,51635256.0,26761.94138,1,4632.103
589,Spain,2000,15117.0,ESP,40567864.0,28335.00183,0,11336.64
590,Spain,2001,15268.0,ESP,40850412.0,29264.88145,0,11336.64
591,Spain,2002,17324.0,ESP,41431558.0,29685.36395,0,11336.64
592,Spain,2003,12527.0,ESP,42187645.0,30082.626480000003,0,11336.64
593,Spain,2004,16632.0,ESP,42921895.0,30504.35743,0,11336.64
594,Spain,2005,17181.0,ESP,43653155.0,31110.01413,0,11336.64
595,Spain,2006,21232.0,ESP,44397319.0,31865.369169999998,0,11336.64
596,Spain,2007,24950.0,ESP,45226803.0,32459.917380000003,0,11336.64
597,Spain,2008,29966.0,ESP,45954106.0,32303.24148,0,11336.64
598,Spain,2009,30871.0,ESP,46362946.0,30874.126010000004,0,11336.64
599,Spain,2010,33765.0,ESP,46576897.0,30736.62785,0,11336.64
600,Spain,2011,34977.0,ESP,46742697.0,30321.704869999998,0,11336.64
601,Spain,2012,37778.0,ESP,46773055.0,29414.85692,0,11336.64
602,Spain,2013,39507.0,ESP,46620045.0,29008.02098,0,11336.64
603,Spain,2014,44215.0,ESP,46480882.0,29496.378930000003,0,11336.64
604,Spain,2015,48074.0,ESP,46444832.0,30595.15683,0,11336.64
605,Spain,2016,49491.0,ESP,46483569.0,31539.51029,0,11336.64
606,Spain,2017,60636.0,ESP,46593171.0,32402.728560000003,0,11336.64
607,Spain,2018,66883.0,ESP,46723749.0,33146.39167,0,11336.64
608,Sri Lanka,2000,63170.0,LKA,18781938.0,1824.7210719999998,0,2719.677
609,Sri Lanka,2001,56248.0,LKA,18913054.0,1784.067178,0,2719.677
610,Sri Lanka,2002,54689.0,LKA,19059300.0,1840.56739,0,2719.677
611,Sri Lanka,2003,51405.0,LKA,19215307.0,1934.071002,0,2719.677
612,Sri Lanka,2004,73204.0,LKA,19372538.0,2022.830359,0,2719.677
613,Sri Lanka,2005,68024.0,LKA,19524558.0,2132.357319,0,2719.677
614,Sri Lanka,2006,73282.0,LKA,19670151.0,2278.87929,0,2719.677
615,Sri Lanka,2007,79405.0,LKA,19810789.0,2416.493266,0,2719.677
616,Sri Lanka,2008,79818.0,LKA,19945832.0,2542.942424,0,2719.677
617,Sri Lanka,2009,70010.0,LKA,20075086.0,2615.982695,0,2719.677
618,Sri Lanka,2010,78973.0,LKA,20198353.0,2808.434392,0,2719.677
619,Sri Lanka,2011,83991.0,LKA,20315017.0,3026.9921510000004,0,2719.677
620,Sri Lanka,2012,83359.0,LKA,20425000.0,3286.007594,0,2719.677
621,Sri Lanka,2013,95606.0,LKA,20585000.0,3371.183337,0,2719.677
622,Sri Lanka,2014,88806.0,LKA,20778000.0,3505.5504520000004,0,2719.677
623,Sri Lanka,2015,93052.0,LKA,20966000.0,3648.08929,0,2719.677
624,Sri Lanka,2016,101905.0,LKA,21203000.0,3768.516812,0,2719.677
625,Sri Lanka,2017,107789.0,LKA,21444000.0,3849.4553560000004,0,2719.677
626,Sri Lanka,2018,113800.0,LKA,21670000.0,3936.450246,0,2719.677
627,Sweden,2000,42415.0,SWE,8872109.0,44693.7366,0,9782.643
628,Sweden,2001,38439.0,SWE,8895960.0,45270.78107,0,9782.643
629,Sweden,2002,36409.0,SWE,8924958.0,46059.36679,0,9782.643
630,Sweden,2003,29480.0,SWE,8958229.0,46983.077260000005,0,9782.643
631,Sweden,2004,35659.0,SWE,8993531.0,48820.60609,0,9782.643
632,Sweden,2005,33607.0,SWE,9029572.0,49996.17522,0,9782.643
633,Sweden,2006,35524.0,SWE,9080505.0,52046.481510000005,0,9782.643
634,Sweden,2007,37620.0,SWE,9148092.0,53421.02024,0,9782.643
635,Sweden,2008,35163.0,SWE,9219637.0,52711.19827,0,9782.643
636,Sweden,2009,31924.0,SWE,9298515.0,49554.34343,0,9782.643
637,Sweden,2010,35084.0,SWE,9378126.0,52132.91853,0,9782.643
638,Sweden,2011,37368.0,SWE,9449213.0,53126.97133,0,9782.643
639,Sweden,2012,43248.0,SWE,9519374.0,52577.985889999996,0,9782.643
640,Sweden,2013,45256.0,SWE,9600379.0,52779.95467,0,9782.643
641,Sweden,2014,44056.0,SWE,9696110.0,53618.57551,0,9782.643
642,Sweden,2015,42562.0,SWE,9799186.0,55418.98428,0,9782.643
643,Sweden,2016,43765.0,SWE,9923085.0,56195.88137999999,0,9782.643
644,Sweden,2017,48011.0,SWE,10057698.0,56610.684989999994,0,9782.643
645,Sweden,2018,53421.0,SWE,10183175.0,57232.08549,0,9782.643
646,Switzerland,2000,48323.0,CHE,7184250.0,67807.92681,0,10375.44
647,Switzerland,2001,46519.0,CHE,7229854.0,68264.52626,0,10375.44
648,Switzerland,2002,45230.0,CHE,7284753.0,67860.24483,0,10375.44
649,Switzerland,2003,33445.0,CHE,7339001.0,67385.29767,0,10375.44
650,Switzerland,2004,44235.0,CHE,7389625.0,68781.61259,0,10375.44
651,Switzerland,2005,47103.0,CHE,7437115.0,70471.43852000001,0,10375.44
652,Switzerland,2006,51880.0,CHE,7483934.0,72823.83726,0,10375.44
653,Switzerland,2007,55103.0,CHE,7551117.0,75143.70222,0,10375.44
654,Switzerland,2008,64788.0,CHE,7647675.0,75793.63304,0,10375.44
655,Switzerland,2009,63829.0,CHE,7743831.0,73189.19255,0,10375.44
656,Switzerland,2010,74376.0,CHE,7824909.0,74605.72102000001,0,10375.44
657,Switzerland,2011,79023.0,CHE,7912398.0,75029.75782,0,10375.44
658,Switzerland,2012,83857.0,CHE,7996861.0,74984.13712,0,10375.44
659,Switzerland,2013,94380.0,CHE,8089346.0,75499.70674,0,10375.44
660,Switzerland,2014,103444.0,CHE,8188649.0,76410.85666,0,10375.44
661,Switzerland,2015,100849.0,CHE,8282396.0,76553.28214,0,10375.44
662,Switzerland,2016,101455.0,CHE,8373338.0,76934.32049,0,10375.44
663,Switzerland,2017,104759.0,CHE,8450851.0,77461.04537,0,10375.44
664,Switzerland,2018,102376.0,CHE,8516543.0,78816.21505,0,10375.44
665,Thailand,2000,246750.0,THA,62958021.0,3458.0539310000004,0,1435.705
666,Thailand,2001,260958.0,THA,63543322.0,3544.2083439999997,0,1435.705
667,Thailand,2002,263865.0,THA,64073164.0,3731.027107,0,1435.705
668,Thailand,2003,235798.0,THA,64554952.0,3969.4155659999997,0,1435.705
669,Thailand,2004,341965.0,THA,65002231.0,4190.032276,0,1435.705
670,Thailand,2005,379040.0,THA,65425470.0,4337.263357,0,1435.705
671,Thailand,2006,356367.0,THA,65824164.0,4525.159282,0,1435.705
672,Thailand,2007,353416.0,THA,66195615.0,4744.333227,0,1435.705
673,Thailand,2008,333905.0,THA,66545760.0,4800.810536999999,0,1435.705
674,Thailand,2009,317905.0,THA,66881867.0,4743.690472,0,1435.705
675,Thailand,2010,430067.0,THA,67208808.0,5075.302176,0,1435.705
676,Thailand,2011,472708.0,THA,67530130.0,5093.5805,0,1435.705
677,Thailand,2012,477654.0,THA,67843979.0,5437.227931,0,1435.705
678,Thailand,2013,497409.0,THA,68143065.0,5558.841093999999,0,1435.705
679,Thailand,2014,506509.0,THA,68416772.0,5591.1055799999995,0,1435.705
680,Thailand,2015,516409.0,THA,68657600.0,5739.762652,0,1435.705
681,Thailand,2016,546556.0,THA,68863514.0,5910.454567,0,1435.705
682,Thailand,2017,531335.0,THA,69037513.0,6126.244256,0,1435.705
683,Thailand,2018,545601.0,THA,69428524.0,6361.62499,0,1435.705
684,USA,2000,385585.0,USA,282162411.0,45055.81792,1,15122.62
685,USA,2001,343808.0,USA,284968955.0,45047.4872,1,15122.62
686,USA,2002,327651.0,USA,287625193.0,45428.64568,1,15122.62
687,USA,2003,250662.0,USA,290107933.0,46304.036089999994,1,15122.62
688,USA,2004,333145.0,USA,292805298.0,47614.27986,1,15122.62
689,USA,2005,371355.0,USA,295516599.0,48755.61606,1,15122.62
690,USA,2006,399786.0,USA,298379912.0,49575.40101,1,15122.62
691,USA,2007,408885.0,USA,301231207.0,49979.53384,1,15122.62
692,USA,2008,396631.0,USA,304093966.0,49364.64455,1,15122.62
693,USA,2009,370704.0,USA,306771529.0,47575.60856,1,15122.62
694,USA,2010,417195.0,USA,309326085.0,48466.821019999996,1,15122.62
695,USA,2011,440576.0,USA,311580009.0,48862.422569999995,1,15122.62
696,USA,2012,477213.0,USA,313874218.0,49596.41951,1,15122.62
697,USA,2013,491946.0,USA,316057727.0,50161.07339,1,15122.62
698,USA,2014,484912.0,USA,318386421.0,51015.133,1,15122.62
699,USA,2015,499509.0,USA,320742673.0,52099.26723,1,15122.62
700,USA,2016,516458.0,USA,323071342.0,52534.36274,1,15122.62
701,USA,2017,565430.0,USA,325147121.0,53356.23365,1,15122.62
702,USA,2018,643162.0,USA,327167434.0,54541.72316,1,15122.62
703,United Arab Emirates,2000,21017.0,ARE,3154925.0,62833.251070000006,0,5843.977
704,United Arab Emirates,2001,21619.0,ARE,3326032.0,60434.67397999999,0,5843.977
705,United Arab Emirates,2002,20780.0,ARE,3507232.0,58707.007170000004,0,5843.977
706,United Arab Emirates,2003,15684.0,ARE,3741932.0,59867.289939999995,0,5843.977
707,United Arab Emirates,2004,25158.0,ARE,4087931.0,60042.59735,0,5843.977
708,United Arab Emirates,2005,28062.0,ARE,4579562.0,56199.02927000001,0,5843.977
709,United Arab Emirates,2006,34013.0,ARE,5242032.0,53926.5971,0,5843.977
710,United Arab Emirates,2007,41054.0,ARE,6044067.0,48260.010910000005,0,5843.977
711,United Arab Emirates,2008,51170.0,ARE,6894278.0,43658.94478,0,5843.977
712,United Arab Emirates,2009,49529.0,ARE,7666393.0,37203.39799,0,5843.977
713,United Arab Emirates,2010,56476.0,ARE,8270684.0,35037.89267,0,5843.977
714,United Arab Emirates,2011,62736.0,ARE,8672475.0,35730.32935,0,5843.977
715,United Arab Emirates,2012,65552.0,ARE,8900453.0,36376.45368,0,5843.977
716,United Arab Emirates,2013,72553.0,ARE,9006263.0,37765.71684,0,5843.977
717,United Arab Emirates,2014,75742.0,ARE,9070867.0,39146.112089999995,0,5843.977
718,United Arab Emirates,2015,78693.0,ARE,9154302.0,40753.88634,0,5843.977
719,United Arab Emirates,2016,80234.0,ARE,9269612.0,41449.68142,0,5843.977
720,United Arab Emirates,2017,79007.0,ARE,9400145.0,41197.16878,0,5843.977
721,United Arab Emirates,2018,76263.0,ARE,9630959.0,40782.36811,0,5843.977
722,United Kingdom,2000,444976.0,GBR,58892514.0,35576.76685,1,10917.7
723,United Kingdom,2001,460018.0,GBR,59119673.0,36341.70975,1,10917.7
724,United Kingdom,2002,458509.0,GBR,59370479.0,37077.64835,1,10917.7
725,United Kingdom,2003,387969.0,GBR,59647577.0,38132.841089999994,1,10917.7
726,United Kingdom,2004,457252.0,GBR,59987905.0,38813.021689999994,1,10917.7
727,United Kingdom,2005,467079.0,GBR,60401206.0,39740.90292,1,10917.7
728,United Kingdom,2006,488167.0,GBR,60846820.0,40418.7473,1,10917.7
729,United Kingdom,2007,495693.0,GBR,61322463.0,41050.40593,1,10917.7
730,United Kingdom,2008,492933.0,GBR,61806995.0,40536.134860000006,1,10917.7
731,United Kingdom,2009,469756.0,GBR,62276270.0,38545.91582,1,10917.7
732,United Kingdom,2010,461769.0,GBR,62766365.0,39079.84261,1,10917.7
733,United Kingdom,2011,442611.0,GBR,63258918.0,39413.32388,1,10917.7
734,United Kingdom,2012,446497.0,GBR,63700300.0,39706.61008,1,10917.7
735,United Kingdom,2013,461459.0,GBR,64128226.0,40248.76511,1,10917.7
736,United Kingdom,2014,451931.0,GBR,64613160.0,41124.1434,1,10917.7
737,United Kingdom,2015,473810.0,GBR,65128861.0,41756.92237,1,10917.7
738,United Kingdom,2016,489224.0,GBR,65595565.0,42201.64143,1,10917.7
739,United Kingdom,2017,518930.0,GBR,66023290.0,42692.56407,1,10917.7
740,United Kingdom,2018,588863.0,GBR,66488991.0,42986.03288,1,10917.7
741,Vietnam,2000,31837.0,VNM,80285562.0,761.6101712000001,0,1480.831
742,Vietnam,2001,34633.0,VNM,81139919.0,800.2599286000001,0,1480.831
743,Vietnam,2002,40648.0,VNM,81956496.0,842.3655167999999,0,1480.831
744,Vietnam,2003,44415.0,VNM,82747662.0,891.8711814,0,1480.831
745,Vietnam,2004,105807.0,VNM,83527678.0,950.1299117000001,0,1480.831
746,Vietnam,2005,150626.0,VNM,84308843.0,1012.370707,0,1480.831
747,Vietnam,2006,165105.0,VNM,85094617.0,1073.0128,0,1480.831
748,Vietnam,2007,203210.0,VNM,85889590.0,1138.873683,0,1480.831
749,Vietnam,2008,239299.0,VNM,86707801.0,1191.9987529999999,0,1480.831
750,Vietnam,2009,265414.0,VNM,87565407.0,1244.0371519999999,0,1480.831
751,Vietnam,2010,322880.0,VNM,88472512.0,1310.370273,0,1480.831
752,Vietnam,2011,332231.0,VNM,89436644.0,1377.133984,0,1480.831
753,Vietnam,2012,366234.0,VNM,90451881.0,1433.129144,0,1480.831
754,Vietnam,2013,380495.0,VNM,91497725.0,1493.56251,0,1480.831
755,Vietnam,2014,424408.0,VNM,92544915.0,1565.020497,0,1480.831
756,Vietnam,2015,418266.0,VNM,93571567.0,1651.234675,0,1480.831
757,Vietnam,2016,469429.0,VNM,94569072.0,1735.2909539999998,0,1480.831
758,Vietnam,2017,531359.0,VNM,95540800.0,1834.6515949999998,0,1480.831
759,Vietnam,2018,591600.0,VNM,95540395.0,1964.475991,0,1480.831
